Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
964860;12/1/2017; Purchase;" Desktop Type 12; Samsung";14;35;490;C;12
964861;12/1/2017; Purchase;" Speakers Type 5; HP";6;237;1422;C;12
964862;12/1/2017; Purchase;" Monitor Type 2; Samsung";2;331;662;C;12
964863;12/1/2017; Purchase;" Smart Watch Type 2; Dell";24;102;2448;C;12
964864;12/1/2017; Purchase;" Monitor Type 3; Dell";12;370;4440;C;12
964865;12/1/2017; Purchase;" Phone Type 6; HP";16;232;3712;C;12
964866;12/1/2017; Purchase;" Phone Type 12; Samsung";16;81;1296;C;12
964867;12/1/2017; Purchase;" Phone Type 6; Dell";14;35;490;C;12
964868;12/1/2017; Purchase;" Microphone Type 1; Dell";17;170;2890;B;12
964869;12/1/2017; Purchase;" Mouse Type 4; Samsung";21;1611;33831;A;12
964870;12/1/2017; Purchase;" Headphones Type 4; Samsung";9;211;1899;C;12
964871;12/1/2017; Purchase;" Smart Watch Type 3; Dell";14;288;4032;C;12
964872;12/1/2017; Purchase;" Laptop Type 6; Dell";17;151;2567;C;12
964873;12/1/2017; Purchase;" Speakers Type 2; Samsung";3;50;150;C;12
964874;12/1/2017; Purchase;" Laptop Type 2; Dell";8;160;1280;C;12
964875;12/1/2017; Purchase;" Desktop Type 6; Huawei";16;575;9200;C;12
964876;12/1/2017; Purchase;" Phone Type 12; Samsung";23;50;1150;A;12
964877;12/1/2017; Purchase;" Memory Type 2; HP";3;16;48;A;12
964878;12/1/2017; Purchase;" Hard Drive Type 4; Samsung";22;7;154;C;12
964879;12/1/2017; Purchase;" Mouse Type 6; Dell";24;42;1008;C;12
964880;12/1/2017; Purchase;" Tablet Type 5; Dell";13;177;2301;C;12
964881;12/1/2017; Purchase;" Tablet Type 5; Dell";15;9;135;A;12
964882;12/1/2017; Purchase;" Mouse Type 6; Dell";15;26;390;C;12
964883;12/1/2017; Purchase;" Phone Type 10; Dell";3;20;60;C;12
964884;12/1/2017; Purchase;" Laptop Type 4; Samsung";12;68;816;C;12
964885;12/1/2017; Purchase;" Speakers Type 4; Huawei";7;7;49;C;12
964886;12/1/2017; Purchase;" Desktop Type 9; Dell";11;35;385;A;12
964887;12/1/2017; Purchase;" Laptop Type 3; Dell";24;162;3888;A;12
964888;12/1/2017; Purchase;" Hard Drive Type 4; HP";14;12;168;C;12
964889;12/1/2017; Purchase;" Desktop Type 4; Samsung";21;16;336;C;12
964890;12/1/2017; Purchase;" Desktop Type 12; Dell";7;24;168;C;12
964891;12/1/2017; Purchase;" Hard Drive Type 2; Samsung";8;374;2992;B;12
964892;12/1/2017; Purchase;" Headphones Type 4; Samsung";10;59;590;B;12
964893;12/1/2017; Purchase;" Microphone Type 3; Samsung";20;84;1680;A;12
964894;12/1/2017; Purchase;" Speakers Type 1; Dell";5;26;130;B;12
964895;12/1/2017; Purchase;" Desktop Type 4; Huawei";24;286;6864;C;12
964896;12/1/2017; Purchase;" Monitor Type 2; Dell";23;257;5911;C;12
964897;12/1/2017; Purchase;" Mouse Type 5; Dell";6;68;408;C;12
964898;12/1/2017; Purchase;" Laptop Type 6; HP";9;336;3024;B;12
964899;12/1/2017; Purchase;" Phone Type 12; Dell";16;266;4256;C;12
964900;12/1/2017; Purchase;" Hard Drive Type 4; Dell";19;135;2565;C;12
964901;12/1/2017; Purchase;" Tablet Type 1; Samsung";19;136;2584;C;12
964902;12/1/2017; Purchase;" Tablet Type 5; Huawei";5;348;1740;A;12
964903;12/1/2017; Purchase;" Headphones Type 5; Dell";5;36;180;C;12
964904;12/1/2017; Purchase;" Monitor Type 4; Huawei";19;104;1976;A;12
964905;12/1/2017; Purchase;" Phone Type 5; HP";15;183;2745;C;12
964906;12/1/2017; Purchase;" Phone Type 4; Huawei";5;232;1160;C;12
964907;12/1/2017; Purchase;" Phone Type 8; Huawei";6;246;1476;C;12
964908;12/1/2017; Purchase;" Phone Type 9; Samsung";20;10;200;C;12
964909;12/1/2017; Purchase;" Phone Type 1; Samsung";21;84;1764;C;12
964910;12/1/2017; Purchase;" Hard Drive Type 4; Samsung";9;1586;14274;A;12
964911;12/1/2017; Purchase;" Hard Drive Type 1; HP";18;279;5022;C;12
964912;12/1/2017; Purchase;" Headphones Type 2; HP";24;264;6336;C;12
964913;12/1/2017; Purchase;" Smart Watch Type 3; Dell";13;52;676;C;12
964914;12/1/2017; Purchase;" Keyboard Type 1; Samsung";12;575;6900;B;12
964915;12/1/2017; Purchase;" Tablet Type 6; Huawei";2;234;468;A;12
964916;12/1/2017; Purchase;" Headphones Type 4; Dell";5;59;295;C;12
964917;12/1/2017; Purchase;" Desktop Type 2; Samsung";16;348;5568;C;12
964918;12/1/2017; Purchase;" Laptop Type 2; Huawei";19;224;4256;B;12
964919;12/1/2017; Purchase;" Desktop Type 8; Huawei";13;349;4537;C;12
964920;12/1/2017; Purchase;" Memory Type 1; Dell";4;345;1380;B;12
964921;12/1/2017; Purchase;" Monitor Type 4; Samsung";22;368;8096;C;12
964922;12/1/2017; Purchase;" Hard Drive Type 5; HP";5;6;30;A;12
964923;12/1/2017; Purchase;" Phone Type 11; HP";11;48;528;C;12
964924;12/1/2017; Purchase;" Phone Type 2; Dell";7;275;1925;B;12
964925;12/1/2017; Purchase;" Desktop Type 10; Huawei";18;24;432;C;12
964926;12/1/2017; Purchase;" Tablet Type 7; Huawei";1;9;9;C;12
964927;12/1/2017; Purchase;" Hard Drive Type 4; Dell";18;127;2286;C;12
964928;12/1/2017; Purchase;" Mouse Type 7; Huawei";2;279;558;C;12
964929;12/1/2017; Purchase;" Phone Type 6; HP";5;22;110;B;12
964930;12/1/2017; Purchase;" Keyboard Type 4; Huawei";12;172;2064;C;12
964931;12/1/2017; Purchase;" Phone Type 6; HP";2;339;678;A;12
964932;12/1/2017; Purchase;" Laptop Type 1; Samsung";12;32;384;B;12
964933;12/1/2017; Purchase;" Tablet Type 4; HP";16;27;432;B;12
964934;12/1/2017; Purchase;" Monitor Type 2; Dell";20;81;1620;C;12
964935;12/1/2017; Purchase;" Phone Type 2; Dell";2;24;48;C;12
964936;12/1/2017; Purchase;" Tablet Type 6; Huawei";14;58;812;C;12
964937;12/1/2017; Purchase;" Desktop Type 12; Dell";14;170;2380;C;12
964938;12/1/2017; Purchase;" Phone Type 3; Huawei";21;243;5103;C;12
964939;12/1/2017; Purchase;" Memory Type 1; Dell";2;66;132;B;12
964940;12/1/2017; Purchase;" Mouse Type 1; HP";10;138;1380;C;12
964941;12/1/2017; Purchase;" Monitor Type 3; Dell";10;1466;14660;B;12
964942;12/1/2017; Purchase;" Monitor Type 1; Dell";7;22;154;C;12
964943;12/1/2017; Purchase;" Laptop Type 6; Dell";12;904;10848;C;12
964944;12/1/2017; Purchase;" Desktop Type 6; Samsung";5;24;120;A;12
964945;12/1/2017; Purchase;" Keyboard Type 2; Dell";6;16;96;A;12
964946;12/1/2017; Purchase;" Desktop Type 11; Samsung";11;187;2057;A;12
964947;12/1/2017; Purchase;" Phone Type 6; HP";23;309;7107;C;12
964948;12/1/2017; Purchase;" Laptop Type 6; Huawei";19;29;551;C;12
964949;12/1/2017; Purchase;" Tablet Type 5; Samsung";18;9;162;B;12
964950;12/1/2017; Purchase;" Speakers Type 4; Dell";13;178;2314;A;12
964951;12/1/2017; Purchase;" Monitor Type 1; Dell";5;36;180;C;12
964952;12/1/2017; Purchase;" Phone Type 4; Huawei";10;609;6090;C;12
964953;12/1/2017; Purchase;" Headphones Type 1; HP";23;21;483;C;12
964954;12/1/2017; Purchase;" Smart Watch Type 3; Samsung";21;575;12075;C;12
964955;12/1/2017; Purchase;" Laptop Type 4; Huawei";18;33;594;A;12
964956;12/1/2017; Purchase;" Keyboard Type 1; Huawei";20;380;7600;C;12
964957;12/1/2017; Purchase;" Desktop Type 6; Huawei";6;11;66;A;12
964958;12/1/2017; Purchase;" Phone Type 4; Samsung";19;319;6061;C;12
964959;12/1/2017; Purchase;" Tablet Type 1; HP";24;22;528;C;12
964960;12/1/2017; Purchase;" Headphones Type 5; Huawei";10;357;3570;A;12
964961;12/1/2017; Purchase;" Laptop Type 3; HP";24;24;576;C;12
964962;12/1/2017; Purchase;" Headphones Type 4; Huawei";23;138;3174;C;12
964963;12/1/2017; Purchase;" Charger Type 1; Dell";1;391;391;C;12
964964;12/1/2017; Purchase;" Phone Type 4; Dell";4;49;196;C;12
964965;12/1/2017; Purchase;" Headphones Type 6; Huawei";24;20;480;C;12
964966;12/1/2017; Purchase;" Smart Watch Type 2; HP";24;86;2064;C;12
964967;12/1/2017; Purchase;" Mouse Type 7; Huawei";19;84;1596;C;12
964968;12/1/2017; Purchase;" Headphones Type 1; Samsung";6;327;1962;B;12
964969;12/1/2017; Purchase;" Microphone Type 3; Huawei";11;104;1144;C;12
964970;12/1/2017; Purchase;" Mouse Type 5; Dell";8;11;88;C;12
964971;12/1/2017; Purchase;" Smart Watch Type 2; Dell";4;120;480;C;12
964972;12/1/2017; Purchase;" Desktop Type 9; Samsung";17;437;7429;C;12
964973;12/1/2017; Purchase;" Laptop Type 2; Samsung";20;21;420;C;12
964974;12/1/2017; Purchase;" Headphones Type 6; Huawei";10;575;5750;C;12
964975;12/1/2017; Purchase;" Desktop Type 7; Huawei";2;168;336;B;12
964976;12/1/2017; Purchase;" Phone Type 10; Dell";21;9;189;C;12
964977;12/1/2017; Purchase;" Hard Drive Type 4; Dell";1;118;118;B;12
964978;12/1/2017; Purchase;" Microphone Type 3; HP";11;243;2673;C;12
964979;12/1/2017; Purchase;" Keyboard Type 4; Huawei";6;37;222;C;12
964980;12/1/2017; Purchase;" Microphone Type 2; Dell";14;43;602;B;12
964981;12/1/2017; Purchase;" Monitor Type 1; Huawei";20;749;14980;C;12
964982;12/1/2017; Purchase;" Phone Type 4; Dell";2;433;866;C;12
964983;12/1/2017; Purchase;" Speakers Type 4; HP";9;355;3195;C;12
964984;12/1/2017; Purchase;" Phone Type 11; Huawei";1;90;90;C;12
964985;12/1/2017; Purchase;" Phone Type 7; Samsung";15;33;495;A;12
964986;12/1/2017; Purchase;" Phone Type 12; HP";22;20;440;C;12
964987;12/1/2017; Purchase;" Tablet Type 7; Dell";22;432;9504;C;12
964988;12/1/2017; Purchase;" Phone Type 11; Samsung";22;50;1100;C;12
964989;12/1/2017; Purchase;" Speakers Type 3; Samsung";7;36;252;A;12
964990;12/1/2017; Purchase;" Hard Drive Type 8; HP";23;257;5911;C;12
964991;12/1/2017; Purchase;" Headphones Type 4; Dell";15;49;735;C;12
964992;12/1/2017; Purchase;" Smart Watch Type 3; HP";20;47;940;C;12
964993;12/1/2017; Purchase;" Tablet Type 1; Dell";5;68;340;C;12
964994;12/1/2017; Purchase;" Desktop Type 9; Huawei";16;275;4400;A;12
964995;12/1/2017; Purchase;" Memory Type 1; Dell";18;406;7308;B;12
964996;12/1/2017; Purchase;" Laptop Type 5; Samsung";16;78;1248;B;12
964997;12/1/2017; Purchase;" Speakers Type 7; HP";13;77;1001;C;12
964998;12/1/2017; Purchase;" Speakers Type 2; HP";6;425;2550;C;12
964999;12/1/2017; Purchase;" Desktop Type 8; Dell";21;37;777;B;12
965000;12/1/2017; Purchase;" Laptop Type 1; Samsung";13;83;1079;C;12
965001;12/1/2017; Purchase;" Monitor Type 4; Samsung";7;76;532;C;12
965002;12/1/2017; Purchase;" Headphones Type 2; HP";5;339;1695;B;12
965003;1/1/2018; Purchase;" Headphones Type 4; Huawei";1;81;81;C;12
965004;1/1/2018; Purchase;" Keyboard Type 3; HP";11;1466;16126;C;12
965005;1/1/2018; Purchase;" Keyboard Type 3; Dell";4;31;124;C;12
965006;1/1/2018; Purchase;" Hard Drive Type 7; Huawei";20;380;7600;C;12
965007;1/1/2018; Purchase;" Desktop Type 12; Huawei";8;401;3208;A;12
965008;1/1/2018; Purchase;" Laptop Type 5; HP";22;39;858;B;12
965009;1/1/2018; Purchase;" Laptop Type 6; Samsung";12;172;2064;C;12
965010;1/1/2018; Purchase;" Laptop Type 2; HP";1;16;16;A;12
965011;1/1/2018; Purchase;" Keyboard Type 2; Huawei";15;187;2805;C;12
965012;1/1/2018; Purchase;" Mouse Type 3; HP";16;21;336;B;12
965013;1/1/2018; Purchase;" Phone Type 5; Dell";7;243;1701;C;12
965014;1/1/2018; Purchase;" Mouse Type 5; Samsung";16;254;4064;B;12
965015;1/1/2018; Purchase;" Smart Watch Type 2; HP";9;49;441;C;12
965016;1/1/2018; Purchase;" Smart Watch Type 1; Samsung";6;187;1122;C;12
965017;1/1/2018; Purchase;" Laptop Type 6; HP";16;357;5712;A;12
965018;1/1/2018; Purchase;" Monitor Type 2; Samsung";6;47;282;C;12
965019;1/1/2018; Purchase;" Headphones Type 3; Samsung";17;18;306;C;12
965020;1/1/2018; Purchase;" Microphone Type 3; Huawei";23;609;14007;C;12
965021;1/1/2018; Purchase;" Desktop Type 10; Huawei";9;170;1530;C;12
965022;1/1/2018; Purchase;" Keyboard Type 4; HP";16;1753;28048;A;12
965023;1/1/2018; Purchase;" Memory Type 4; Dell";1;9;9;A;12
965024;1/1/2018; Purchase;" Headphones Type 1; Samsung";21;17;357;C;12
965025;1/1/2018; Purchase;" Desktop Type 4; Dell";14;135;1890;C;12
965026;1/1/2018; Purchase;" Phone Type 1; Samsung";24;1024;24576;C;12
965027;1/1/2018; Purchase;" Phone Type 7; HP";16;12;192;B;12
965028;1/1/2018; Purchase;" Keyboard Type 1; Dell";9;10;90;A;12
965029;1/1/2018; Purchase;" Charger Type 2; Samsung";19;266;5054;C;12
965030;1/1/2018; Purchase;" Hard Drive Type 1; HP";7;749;5243;C;12
965031;1/1/2018; Purchase;" Tablet Type 1; HP";16;1026;16416;A;12
965032;1/1/2018; Purchase;" Phone Type 2; Samsung";6;247;1482;C;12
965033;1/1/2018; Purchase;" Phone Type 3; Samsung";8;1466;11728;C;12
965034;1/1/2018; Purchase;" Speakers Type 3; Huawei";2;324;648;A;12
965035;1/1/2018; Purchase;" Headphones Type 5; Dell";7;584;4088;C;12
965036;1/1/2018; Purchase;" Headphones Type 3; HP";1;1586;1586;C;12
965037;1/1/2018; Purchase;" Speakers Type 5; Huawei";18;406;7308;A;12
965038;1/1/2018; Purchase;" Phone Type 6; HP";7;78;546;C;12
965039;1/1/2018; Purchase;" Memory Type 2; HP";6;32;192;A;12
965040;1/1/2018; Purchase;" Memory Type 1; Dell";3;14;42;C;12
965041;1/1/2018; Purchase;" Hard Drive Type 2; Huawei";8;266;2128;A;12
965042;1/1/2018; Purchase;" Phone Type 4; Huawei";15;13;195;C;12
965043;1/1/2018; Purchase;" Phone Type 9; Dell";22;45;990;C;12
965044;1/1/2018; Purchase;" Mouse Type 4; HP";21;253;5313;B;12
965045;1/1/2018; Purchase;" Laptop Type 3; Samsung";11;41;451;C;12
965046;1/1/2018; Purchase;" Desktop Type 7; Huawei";14;24;336;A;12
965047;1/1/2018; Purchase;" Hard Drive Type 5; HP";12;42;504;B;12
965048;1/1/2018; Purchase;" Headphones Type 3; Dell";6;153;918;C;12
965049;1/1/2018; Purchase;" Laptop Type 1; HP";16;38;608;B;12
965050;1/1/2018; Purchase;" Desktop Type 6; Huawei";10;58;580;B;12
965051;1/1/2018; Purchase;" Keyboard Type 4; Huawei";20;374;7480;A;12
965052;1/1/2018; Purchase;" Laptop Type 5; Samsung";6;42;252;A;12
965053;1/1/2018; Purchase;" Desktop Type 9; Dell";8;56;448;C;12
965054;1/1/2018; Purchase;" Speakers Type 7; Dell";21;22;462;C;12
965055;1/1/2018; Purchase;" Mouse Type 6; Dell";7;14;98;B;12
965056;1/1/2018; Purchase;" Microphone Type 3; HP";23;16;368;C;12
965057;1/1/2018; Purchase;" Keyboard Type 3; Samsung";10;366;3660;C;12
965058;1/1/2018; Purchase;" Microphone Type 2; HP";23;80;1840;C;12
965059;1/1/2018; Purchase;" Speakers Type 7; Huawei";24;50;1200;C;12
965060;1/1/2018; Purchase;" Desktop Type 2; Huawei";14;187;2618;C;12
965061;1/1/2018; Purchase;" Mouse Type 4; Dell";1;197;197;C;12
965062;1/1/2018; Purchase;" Tablet Type 2; HP";10;32;320;C;12
965063;1/1/2018; Purchase;" Keyboard Type 1; Samsung";21;279;5859;C;12
965064;1/1/2018; Purchase;" Desktop Type 12; Dell";19;1753;33307;C;12
965065;1/1/2018; Purchase;" Monitor Type 4; Samsung";19;16;304;C;12
965066;1/1/2018; Purchase;" Phone Type 12; Samsung";22;24;528;B;12
965067;1/1/2018; Purchase;" Desktop Type 3; Samsung";20;789;15780;B;12
965068;1/1/2018; Purchase;" Memory Type 3; Samsung";21;275;5775;C;12
965069;1/1/2018; Purchase;" Desktop Type 5; HP";15;151;2265;C;12
965070;1/1/2018; Purchase;" Headphones Type 4; Samsung";8;135;1080;C;12
965071;1/1/2018; Purchase;" Monitor Type 3; Huawei";23;224;5152;A;12
965072;1/1/2018; Purchase;" Microphone Type 3; Samsung";9;50;450;C;12
965073;1/1/2018; Purchase;" Monitor Type 3; HP";8;43;344;B;12
965074;1/1/2018; Purchase;" Phone Type 9; Samsung";23;55;1265;C;12
965075;1/1/2018; Purchase;" Tablet Type 1; Dell";19;18;342;C;12
965076;1/1/2018; Purchase;" Desktop Type 2; Dell";23;192;4416;A;12
965077;1/1/2018; Purchase;" Speakers Type 4; Samsung";10;288;2880;C;12
965078;1/1/2018; Purchase;" Phone Type 6; Dell";15;49;735;C;12
965079;1/1/2018; Purchase;" Hard Drive Type 5; Dell";20;615;12300;B;12
965080;1/1/2018; Purchase;" Keyboard Type 4; Samsung";20;56;1120;C;12
965081;1/1/2018; Purchase;" Headphones Type 6; Samsung";8;904;7232;A;12
965082;1/1/2018; Purchase;" Laptop Type 6; Huawei";19;211;4009;B;12
965083;1/1/2018; Purchase;" Tablet Type 3; HP";5;151;755;A;12
965084;1/1/2018; Purchase;" Headphones Type 6; Huawei";12;331;3972;C;12
965085;1/1/2018; Purchase;" Hard Drive Type 3; Samsung";15;20;300;B;12
965086;1/1/2018; Purchase;" Phone Type 9; Huawei";2;40;80;B;12
965087;1/1/2018; Purchase;" Phone Type 3; Dell";24;84;2016;C;12
965088;1/1/2018; Purchase;" Phone Type 12; Dell";1;259;259;B;12
965089;1/1/2018; Purchase;" Hard Drive Type 1; Dell";13;425;5525;C;12
965090;1/1/2018; Purchase;" Laptop Type 3; HP";19;1437;27303;A;12
965091;1/1/2018; Purchase;" Speakers Type 7; HP";24;432;10368;C;12
965092;1/1/2018; Purchase;" Hard Drive Type 4; Dell";7;437;3059;A;12
965093;1/1/2018; Purchase;" Desktop Type 3; HP";18;34;612;C;12
965094;1/1/2018; Purchase;" Phone Type 8; Samsung";1;24;24;A;12
965095;1/1/2018; Purchase;" Speakers Type 6; Dell";9;770;6930;C;12
965096;1/1/2018; Purchase;" Tablet Type 4; HP";8;84;672;C;12
965097;1/1/2018; Purchase;" Desktop Type 3; Huawei";6;78;468;C;12
965098;1/1/2018; Purchase;" Mouse Type 1; Dell";14;10;140;C;12
965099;1/1/2018; Purchase;" Phone Type 10; HP";6;16;96;B;12
965100;1/1/2018; Purchase;" Desktop Type 11; Samsung";2;333;666;C;12
965101;1/1/2018; Purchase;" Tablet Type 3; Samsung";23;10;230;C;12
965102;1/1/2018; Purchase;" Desktop Type 8; Huawei";11;366;4026;A;12
965103;1/1/2018; Purchase;" Speakers Type 2; Samsung";9;11;99;C;12
965104;1/1/2018; Purchase;" Hard Drive Type 8; Dell";3;75;225;C;12
965105;1/1/2018; Purchase;" Phone Type 4; Samsung";22;33;726;C;12
965106;1/1/2018; Purchase;" Speakers Type 2; Huawei";6;41;246;C;12
965107;1/1/2018; Purchase;" Phone Type 5; HP";5;275;1375;C;12
965108;1/1/2018; Purchase;" Desktop Type 1; HP";18;12;216;B;12
965109;1/1/2018; Purchase;" Microphone Type 2; Huawei";3;8;24;C;12
965110;1/1/2018; Purchase;" Desktop Type 4; HP";8;421;3368;A;12
965111;1/1/2018; Purchase;" Monitor Type 2; Dell";7;26;182;C;12
965112;1/1/2018; Purchase;" Microphone Type 1; HP";19;18;342;C;12
965113;1/1/2018; Purchase;" Headphones Type 5; HP";2;285;570;A;12
965114;1/1/2018; Purchase;" Desktop Type 8; Dell";22;80;1760;C;12
965115;1/1/2018; Purchase;" Desktop Type 4; Samsung";8;12;96;A;12
965116;1/1/2018; Purchase;" Desktop Type 11; HP";14;285;3990;B;12
965117;1/1/2018; Purchase;" Hard Drive Type 7; HP";4;223;892;B;12
965118;1/1/2018; Purchase;" Speakers Type 2; HP";8;104;832;C;12
965119;1/1/2018; Purchase;" Phone Type 12; HP";5;406;2030;C;12
965120;1/1/2018; Purchase;" Smart Watch Type 1; Huawei";11;61;671;A;12
965121;1/1/2018; Purchase;" Headphones Type 4; HP";17;211;3587;C;12
965122;1/1/2018; Purchase;" Speakers Type 3; Samsung";21;18;378;C;12
965123;1/1/2018; Purchase;" Mouse Type 5; Dell";11;17;187;C;12
965124;1/1/2018; Purchase;" Tablet Type 5; Samsung";9;22;198;A;12
965125;1/1/2018; Purchase;" Phone Type 1; Huawei";1;29;29;B;12
965126;1/1/2018; Purchase;" Tablet Type 6; Samsung";9;50;450;C;12
965127;1/1/2018; Purchase;" Memory Type 2; Samsung";2;58;116;B;12
965128;1/1/2018; Purchase;" Phone Type 2; Huawei";11;347;3817;B;12
965129;1/1/2018; Purchase;" Phone Type 11; HP";8;321;2568;C;12
965130;1/1/2018; Purchase;" Phone Type 4; Dell";24;1272;30528;A;12
965131;1/1/2018; Purchase;" Phone Type 10; Dell";19;1611;30609;C;12
965132;1/1/2018; Purchase;" Mouse Type 1; Samsung";2;160;320;A;12
965133;1/1/2018; Purchase;" Speakers Type 2; Dell";1;183;183;C;12
965134;1/1/2018; Purchase;" Laptop Type 4; Huawei";6;138;828;C;12
965135;1/1/2018; Purchase;" Headphones Type 6; Dell";9;170;1530;C;12
965136;1/1/2018; Purchase;" Laptop Type 6; Dell";8;178;1424;C;12
965137;1/1/2018; Purchase;" Phone Type 7; Samsung";6;17;102;A;12
965138;1/1/2018; Purchase;" Desktop Type 7; HP";24;46;1104;C;12
965139;1/1/2018; Purchase;" Headphones Type 6; HP";12;120;1440;A;12
965140;1/1/2018; Purchase;" Desktop Type 10; HP";12;437;5244;C;12
965141;1/1/2018; Purchase;" Tablet Type 3; Dell";10;286;2860;C;12
965142;1/1/2018; Purchase;" Mouse Type 3; Huawei";6;370;2220;C;12
965143;1/1/2018; Purchase;" Mouse Type 5; HP";4;357;1428;C;12
965144;1/1/2018; Purchase;" Tablet Type 4; Dell";23;311;7153;C;12
965145;1/1/2018; Purchase;" Mouse Type 7; HP";10;46;460;B;12
965146;1/1/2018; Purchase;" Hard Drive Type 4; Samsung";5;279;1395;C;12
965147;1/1/2018; Purchase;" Mouse Type 7; Dell";19;368;6992;C;12
965148;1/1/2018; Purchase;" Hard Drive Type 6; Samsung";6;50;300;C;12
965149;1/1/2018; Purchase;" Hard Drive Type 3; Dell";20;83;1660;C;12
965150;1/1/2018; Purchase;" Headphones Type 5; Huawei";11;86;946;B;12
965151;1/1/2018; Purchase;" Laptop Type 2; Dell";14;61;854;C;12
965152;1/1/2018; Purchase;" Desktop Type 8; HP";18;374;6732;B;12
965153;1/1/2018; Purchase;" Mouse Type 7; Huawei";8;42;336;B;12
965154;1/1/2018; Purchase;" Headphones Type 5; Samsung";19;170;3230;C;12
965155;1/1/2018; Purchase;" Speakers Type 1; Samsung";14;34;476;C;12
965156;1/1/2018; Purchase;" Headphones Type 1; Huawei";9;1026;9234;C;12
965157;1/1/2018; Purchase;" Speakers Type 3; HP";4;1753;7012;C;12
965158;1/1/2018; Purchase;" Desktop Type 9; HP";18;33;594;C;12
965159;1/1/2018; Purchase;" Desktop Type 9; Huawei";3;24;72;A;12
965160;1/1/2018; Purchase;" Phone Type 1; Dell";7;34;238;B;12
965161;1/1/2018; Purchase;" Tablet Type 5; Dell";14;285;3990;C;12
965162;1/1/2018; Purchase;" Mouse Type 6; Huawei";15;4;60;C;12
965163;1/1/2018; Purchase;" Tablet Type 7; Huawei";13;253;3289;B;12
965164;1/1/2018; Purchase;" Smart Watch Type 1; HP";13;425;5525;C;12
965165;1/1/2018; Purchase;" Keyboard Type 2; Dell";19;4;76;C;12
965166;1/1/2018; Purchase;" Tablet Type 5; Huawei";22;419;9218;A;12
965167;1/1/2018; Purchase;" Tablet Type 3; Huawei";23;29;667;C;12
965168;1/1/2018; Purchase;" Hard Drive Type 7; Dell";12;54;648;C;12
965169;1/1/2018; Purchase;" Speakers Type 4; Dell";23;33;759;C;12
965170;1/1/2018; Purchase;" Speakers Type 3; Dell";7;81;567;C;12
965171;1/1/2018; Purchase;" Smart Watch Type 3; HP";14;194;2716;A;12
965172;1/1/2018; Purchase;" Tablet Type 1; Huawei";13;38;494;B;12
965173;1/1/2018; Purchase;" Headphones Type 1; Dell";8;330;2640;A;12
965174;1/1/2018; Purchase;" Speakers Type 1; HP";3;24;72;A;12
965175;1/1/2018; Purchase;" Phone Type 7; Huawei";5;243;1215;C;12
965176;1/1/2018; Purchase;" Desktop Type 1; Dell";10;85;850;C;12
965177;1/1/2018; Purchase;" Tablet Type 6; Huawei";12;259;3108;B;12
965178;1/1/2018; Purchase;" Phone Type 10; Samsung";3;259;777;B;12
