Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
901342;01.01.2017; Purchase;" Desktop Type 3; Huawei";10;135;540; B;10
901343;01.01.2017; Purchase;" Hard Drive Type 4; Huawei";10;54;108; B;10
901344;01.01.2017; Purchase;" Speakers Type 5; Samsung";10;67;268; B;10
901345;01.01.2017; Purchase;" Laptop Type 5; Huawei";10;783;2349; B;10
901346;01.01.2017; Purchase;" Headphones Type 5; Dell";4;21;84; B;10
901347;01.01.2017; Purchase;" Tablet Type 3; Huawei";3;203;1015; B;10
901348;01.01.2017; Purchase;" Desktop Type 7; Huawei";10;315;630; B;10
901349;01.01.2017; Purchase;" Speakers Type 2; HP";1;37;185; B;10
901350;01.01.2017; Purchase;" Headphones Type 5; Samsung";10;18;90; B;10
901351;01.01.2017; Purchase;" Mouse Type 7; Samsung";2;10;20; B;10
901352;01.01.2017; Purchase;" Hard Drive Type 1; HP";10;47;47; B;10
901353;01.01.2017; Purchase;" Headphones Type 5; HP";10;22;66; B;10
901354;01.01.2017; Purchase;" Laptop Type 5; Dell";10;843;843; B;10
901355;01.01.2017; Purchase;" Tablet Type 4; Samsung";10;368;1472; C;10
901356;01.01.2017; Purchase;" Laptop Type 2; Huawei";2;1738;8690; C;10
901357;01.01.2017; Purchase;" Speakers Type 1; HP";10;53;106; C;10
901358;01.01.2017; Purchase;" Memory Type 3; Dell";10;38;190; C;10
901359;01.01.2017; Purchase;" Tablet Type 7; Samsung";10;194;194; C;10
901360;01.01.2017; Purchase;" Hard Drive Type 4; HP";10;41;205; C;10
901361;01.01.2017; Purchase;" Phone Type 6; HP";10;368;736; C;10
901362;01.01.2017; Purchase;" Mouse Type 6; HP";10;20;20; C;10
901363;01.01.2017; Purchase;" Phone Type 8; HP";10;233;466; C;10
901364;01.01.2017; Purchase;" Tablet Type 7; Dell";10;207;621; C;10
901365;01.01.2017; Purchase;" Desktop Type 6; Huawei";10;345;690; C;10
901366;01.01.2017; Purchase;" Mouse Type 1; Huawei";10;4;16; C;10
901367;01.01.2017; Purchase;" Laptop Type 4; Dell";10;1501;3002; C;10
901368;01.01.2017; Purchase;" Phone Type 3; HP";10;381;1524; C;10
901369;01.01.2017; Purchase;" Tablet Type 2; Dell";10;154;616; C;10
901370;01.01.2017; Purchase;" Mouse Type 3; Huawei";10;12;24; C;10
901371;01.01.2017; Purchase;" Phone Type 9; HP";10;288;1152; C;10
901372;01.01.2017; Purchase;" Headphones Type 6; Samsung";10;34;170; C;10
901373;01.01.2017; Purchase;" Mouse Type 5; Samsung";10;11;11; C;10
901374;01.01.2017; Purchase;" Memory Type 1; HP";10;33;132; C;10
901375;01.01.2017; Purchase;" Tablet Type 2; Samsung";2;164;820; C;10
901376;01.01.2017; Purchase;" Desktop Type 8; Dell";10;345;1380; C;10
901377;01.01.2017; Purchase;" Desktop Type 11; HP";10;366;1098; C;10
901378;01.01.2017; Purchase;" Hard Drive Type 7; Dell";10;86;86; C;10
901379;01.01.2017; Purchase;" Tablet Type 6; Samsung";10;246;492; A;10
901380;01.01.2017; Purchase;" Phone Type 5; Huawei";10;409;2045; A;10
901381;01.01.2017; Purchase;" Speakers Type 4; Huawei";10;46;46; A;10
901382;01.01.2017; Purchase;" Speakers Type 2; Huawei";10;42;210; A;10
901383;01.01.2017; Purchase;" Laptop Type 4; Huawei";10;1673;3346; A;10
901384;01.01.2017; Purchase;" Phone Type 3; Dell";10;429;858; A;10
901385;01.01.2017; Purchase;" Desktop Type 12; Dell";10;212;636; A;10
901386;01.01.2017; Purchase;" Hard Drive Type 7; Samsung";10;86;86; A;10
901387;01.01.2017; Purchase;" Speakers Type 1; Dell";10;42;210; A;10
901388;01.01.2017; Purchase;" Microphone Type 2; HP";10;22;44; A;10
901389;01.01.2017; Purchase;" Hard Drive Type 7; Huawei";10;84;336; A;10
901390;01.01.2017; Purchase;" Phone Type 3; Samsung";10;340;1700; A;10
901391;01.01.2017; Purchase;" Monitor Type 2; Huawei";10;87;348; A;10
901392;01.01.2017; Purchase;" Smart Watch Type 1; Huawei";10;209;209; A;10
901393;01.01.2017; Purchase;" Desktop Type 9; Samsung";10;595;2380; A;10
901394;01.01.2017; Purchase;" Phone Type 7; Samsung";10;336;1680; A;10
901395;01.01.2017; Purchase;" Headphones Type 4; HP";10;25;125; A;10
901396;01.01.2017; Purchase;" Memory Type 3; HP";10;39;39; A;10
901397;01.01.2017; Purchase;" Desktop Type 7; Dell";10;447;447; A;10
901398;01.01.2017; Purchase;" Tablet Type 3; HP";10;201;603; A;10
901399;01.01.2017; Purchase;" Phone Type 6; Samsung";1;327;327; A;10
901400;01.01.2017; Purchase;" Headphones Type 2; Samsung";10;37;185; A;10
901401;01.01.2017; Purchase;" Laptop Type 1; Dell";10;609;609; A;10
901402;01.01.2017; Purchase;" Tablet Type 2; Huawei";10;198;792; A;10
901403;01.01.2017; Purchase;" Mouse Type 7; Dell";10;10;20; A;10
901404;01.01.2017; Purchase;" Microphone Type 3; Samsung";10;36;36; A;10
901405;01.01.2017; Purchase;" Mouse Type 2; Samsung";10;7;35; A;10
901406;01.01.2017; Purchase;" Hard Drive Type 6; Dell";10;61;183; A;10
901407;01.01.2017; Purchase;" Hard Drive Type 8; HP";10;75;225; A;10
901408;01.01.2017; Purchase;" Speakers Type 2; Dell";2;32;64; A;10
901409;01.01.2017; Purchase;" Hard Drive Type 5; HP";1;78;234; B;10
901410;01.01.2017; Purchase;" Desktop Type 1; Dell";10;369;738; B;10
901411;01.01.2017; Purchase;" Phone Type 11; Dell";10;404;404; B;10
901412;01.01.2017; Purchase;" Tablet Type 3; Dell";10;264;1320; B;10
901413;01.01.2017; Purchase;" Charger Type 1; Dell";10;7;21; B;10
901414;01.01.2017; Purchase;" Keyboard Type 2; Huawei";1;12;60; B;10
901415;01.01.2017; Purchase;" Memory Type 3; Huawei";10;34;102; B;10
901416;01.01.2017; Purchase;" Phone Type 2; Huawei";10;254;762; C;10
901417;01.01.2017; Purchase;" Tablet Type 4; HP";10;268;1340; C;10
901418;01.01.2017; Purchase;" Monitor Type 3; Huawei";10;133;133; C;10
901419;01.01.2017; Purchase;" Tablet Type 6; Dell";10;217;651; C;10
901420;01.01.2017; Purchase;" Monitor Type 2; Dell";10;85;170; C;10
901421;01.01.2017; Purchase;" Phone Type 9; Huawei";10;355;1775; C;10
901422;01.01.2017; Purchase;" Phone Type 5; Samsung";10;474;1422; C;10
901423;01.01.2017; Purchase;" Laptop Type 1; Huawei";10;533;1066; C;10
901424;01.01.2017; Purchase;" Tablet Type 6; HP";10;194;388; C;10
901425;01.01.2017; Purchase;" Laptop Type 3; HP";10;1559;1559; C;10
901426;01.01.2017; Purchase;" Keyboard Type 1; Samsung";10;37;37; C;10
901427;01.01.2017; Purchase;" Desktop Type 7; HP";10;451;1353; C;10
901428;01.01.2017; Purchase;" Speakers Type 3; Samsung";10;54;54; C;10
901429;01.01.2017; Purchase;" Mouse Type 4; HP";10;21;105; C;10
901430;01.01.2017; Purchase;" Desktop Type 10; Dell";10;298;1192; C;10
901431;01.01.2017; Purchase;" Phone Type 5; HP";2;374;748; C;10
901432;01.01.2017; Purchase;" Headphones Type 1; Huawei";10;43;86; C;10
901433;01.01.2017; Purchase;" Microphone Type 2; Huawei";10;17;17; C;10
901434;01.01.2017; Purchase;" Memory Type 2; Dell";10;83;415; C;10
901435;01.01.2017; Purchase;" Desktop Type 9; Dell";10;453;2265; C;10
901436;01.01.2017; Purchase;" Desktop Type 5; HP";10;297;594; C;10
901437;01.01.2017; Purchase;" Monitor Type 4; Samsung";10;127;635; C;10
901438;01.01.2017; Purchase;" Hard Drive Type 5; Huawei";2;62;124; C;10
901439;01.01.2017; Purchase;" Desktop Type 2; Dell";10;272;1360; C;10
901440;01.01.2017; Purchase;" Tablet Type 3; Samsung";3;232;696; A;10
901441;01.01.2017; Purchase;" Charger Type 1; Huawei";10;7;35; A;10
901442;01.01.2017; Purchase;" Smart Watch Type 3; Samsung";10;188;940; B;10
901443;01.01.2017; Purchase;" Speakers Type 7; Huawei";10;29;116; B;10
901444;01.01.2017; Purchase;" Desktop Type 5; Dell";10;288;576; B;10
901445;01.01.2017; Purchase;" Hard Drive Type 2; HP";2;34;170; B;10
901446;01.01.2017; Purchase;" Phone Type 4; Huawei";10;405;405; B;10
901447;01.01.2017; Purchase;" Headphones Type 3; Huawei";10;38;38; B;10
901448;01.01.2017; Purchase;" Tablet Type 5; Samsung";10;135;540; B;10
901449;01.01.2017; Purchase;" Memory Type 4; HP";10;54;162; B;10
901450;01.01.2017; Purchase;" Tablet Type 7; Huawei";10;160;320; B;10
901451;01.01.2017; Purchase;" Phone Type 6; Huawei";10;323;1615; B;10
901452;01.01.2017; Purchase;" Monitor Type 3; Samsung";10;129;516; B;10
901453;01.01.2017; Purchase;" Hard Drive Type 1; Dell";10;32;64; B;10
901454;01.01.2017; Purchase;" Speakers Type 2; Samsung";10;28;56; B;10
901455;01.01.2017; Purchase;" Smart Watch Type 2; Dell";10;159;159; B;10
901456;01.01.2017; Purchase;" Desktop Type 3; Dell";1;144;720; B;10
901457;01.01.2017; Purchase;" Memory Type 1; Huawei";10;41;205; B;10
901458;01.01.2017; Purchase;" Speakers Type 1; Huawei";10;49;196; B;10
901459;01.01.2017; Purchase;" Smart Watch Type 2; Samsung";10;161;644; B;10
901460;01.01.2017; Purchase;" Desktop Type 5; Samsung";10;319;957; B;10
901461;01.01.2017; Purchase;" Mouse Type 3; Dell";10;12;24; B;10
901462;01.01.2017; Purchase;" Phone Type 10; HP";10;292;1168; B;10
901463;01.01.2017; Purchase;" Headphones Type 6; HP";10;41;164; B;10
901464;01.01.2017; Purchase;" Keyboard Type 1; Huawei";10;41;205; B;10
901465;01.01.2017; Purchase;" Headphones Type 2; HP";10;33;33; B;10
901466;01.01.2017; Purchase;" Hard Drive Type 8; Dell";10;86;430; B;10
901467;01.01.2017; Purchase;" Keyboard Type 2; Dell";10;12;24; B;10
901468;01.01.2017; Purchase;" Charger Type 2; Samsung";10;9;27; B;10
901469;01.01.2017; Purchase;" Phone Type 7; Dell";10;461;922; B;10
901470;01.01.2017; Purchase;" Hard Drive Type 8; Huawei";10;80;240; C;10
901471;01.01.2017; Purchase;" Desktop Type 2; Huawei";10;201;1005; C;10
901472;01.01.2017; Purchase;" Laptop Type 2; Dell";10;1532;7660; C;10
901473;01.01.2017; Purchase;" Speakers Type 5; Dell";10;63;126; C;10
901474;01.01.2017; Purchase;" Laptop Type 2; Samsung";10;1501;4503; C;10
901475;01.01.2017; Purchase;" Laptop Type 3; Samsung";10;1572;1572; C;10
901476;01.01.2017; Purchase;" Speakers Type 3; Huawei";10;57;171; C;10
901477;01.01.2017; Purchase;" Tablet Type 1; Huawei";10;433;2165; C;10
901478;01.01.2017; Purchase;" Headphones Type 2; Dell";10;38;152; C;10
901479;01.01.2017; Purchase;" Headphones Type 2; Huawei";10;37;111; C;10
901480;01.01.2017; Purchase;" Desktop Type 7; Samsung";10;304;1216; C;10
901481;01.01.2017; Purchase;" Phone Type 12; HP";5;316;1580; C;10
901482;01.01.2017; Purchase;" Desktop Type 12; Huawei";10;243;243; C;10
901483;01.01.2017; Purchase;" Keyboard Type 4; Samsung";10;13;13; C;10
901484;01.01.2017; Purchase;" Phone Type 10; Samsung";10;263;1052; C;10
901485;01.01.2017; Purchase;" Monitor Type 3; HP";10;138;552; C;10
901486;01.01.2017; Purchase;" Phone Type 9; Dell";10;325;1625; C;10
901487;01.01.2017; Purchase;" Laptop Type 4; HP";10;1158;2316; C;10
901488;01.01.2017; Purchase;" Mouse Type 2; Huawei";10;8;8; C;10
901489;01.01.2017; Purchase;" Smart Watch Type 3; Dell";10;143;572; C;10
901490;01.01.2017; Purchase;" Phone Type 11; HP";10;351;702; C;10
901491;01.01.2017; Purchase;" Laptop Type 3; Huawei";10;1106;4424; C;10
901492;01.01.2017; Purchase;" Mouse Type 5; Huawei";4;13;52; C;10
901493;01.01.2017; Purchase;" Hard Drive Type 7; HP";10;90;270; C;10
901494;01.01.2017; Purchase;" Speakers Type 4; HP";10;62;124; C;10
901495;01.01.2017; Purchase;" Desktop Type 10; Samsung";10;287;1435; C;10
901496;01.01.2017; Purchase;" Monitor Type 1; Dell";10;108;216; C;10
901497;01.01.2017; Purchase;" Microphone Type 1; Huawei";10;33;66; C;10
901498;01.01.2017; Purchase;" Mouse Type 4; Dell";10;19;57; A;10
901499;01.01.2017; Purchase;" Desktop Type 10; Huawei";10;248;496; A;10
901500;01.01.2017; Purchase;" Tablet Type 4; Huawei";10;265;795; A;10
901501;01.01.2017; Purchase;" Tablet Type 2; HP";10;211;422; A;10
901502;01.01.2017; Purchase;" Smart Watch Type 1; HP";2;264;1320; A;10
901503;01.01.2017; Purchase;" Memory Type 2; HP";10;80;160; A;10
901504;01.01.2017; Purchase;" Desktop Type 8; Huawei";10;353;1765; A;10
901505;01.01.2017; Purchase;" Keyboard Type 3; Dell";10;17;51; A;10
901506;01.01.2017; Purchase;" Laptop Type 1; Samsung";2;615;2460; A;10
901507;01.01.2017; Purchase;" Desktop Type 11; Samsung";10;339;1695; A;10
901508;01.01.2017; Purchase;" Laptop Type 2; HP";10;1437;1437; A;10
901509;01.01.2017; Purchase;" Phone Type 12; Samsung";10;275;1100; A;10
901510;01.01.2017; Purchase;" Smart Watch Type 3; Huawei";1;153;612; A;10
901511;01.01.2017; Purchase;" Headphones Type 1; HP";10;53;212; A;10
901512;01.01.2017; Purchase;" Keyboard Type 3; Huawei";10;14;70; A;10
901513;01.01.2017; Purchase;" Speakers Type 5; HP";10;61;305; A;10
901514;01.01.2017; Purchase;" Microphone Type 3; Dell";10;34;34; A;10
901515;01.01.2017; Purchase;" Desktop Type 2; HP";10;225;675; A;10
901516;01.01.2017; Purchase;" Phone Type 4; HP";10;332;996; B;10
901517;01.01.2017; Purchase;" Desktop Type 4; HP";10;373;746; B;10
901518;01.01.2017; Purchase;" Desktop Type 3; Samsung";10;159;795; B;10
901519;01.01.2017; Purchase;" Desktop Type 1; HP";2;415;830; B;10
901520;01.01.2017; Purchase;" Smart Watch Type 1; Dell";2;189;756; B;10
901521;01.01.2017; Purchase;" Tablet Type 4; Dell";10;300;900; B;10
901522;01.01.2017; Purchase;" Smart Watch Type 3; HP";10;167;835; C;10
901523;01.01.2017; Purchase;" Phone Type 6; Dell";10;368;1840; C;10
901524;01.01.2017; Purchase;" Memory Type 2; Huawei";10;90;360; C;10
901525;01.01.2017; Purchase;" Desktop Type 3; HP";10;178;178; C;10
901526;01.01.2017; Purchase;" Keyboard Type 3; Samsung";10;14;70; C;10
901527;01.01.2017; Purchase;" Mouse Type 7; HP";10;11;33; C;10
901528;01.01.2017; Purchase;" Phone Type 12; Dell";10;284;1420; C;10
901529;01.01.2017; Purchase;" Monitor Type 1; Huawei";10;116;116; C;10
901530;01.01.2017; Purchase;" Mouse Type 2; HP";10;8;8; C;10
901531;01.01.2017; Purchase;" Monitor Type 3; Dell";10;133;133; C;10
901532;01.01.2017; Purchase;" Mouse Type 5; Dell";10;10;30; C;10
901533;01.01.2017; Purchase;" Hard Drive Type 5; Dell";10;77;77; C;10
901534;01.01.2017; Purchase;" Monitor Type 4; HP";10;180;540; C;10
901535;01.01.2017; Purchase;" Tablet Type 1; HP";10;433;2165; C;10
901536;01.01.2017; Purchase;" Phone Type 12; Huawei";10;342;342; C;10
901537;01.01.2017; Purchase;" Microphone Type 1; Samsung";10;29;87; C;10
901538;01.01.2017; Purchase;" Speakers Type 6; Samsung";10;12;12; A;10
901539;01.01.2017; Purchase;" Headphones Type 3; HP";3;38;114; A;10
901540;01.01.2017; Purchase;" Laptop Type 3; Dell";10;1599;4797; A;10
901541;01.01.2017; Purchase;" Headphones Type 4; Samsung";10;27;108; A;10
901542;01.01.2017; Purchase;" Hard Drive Type 1; Samsung";3;48;240; B;10
901543;01.01.2017; Purchase;" Mouse Type 2; Dell";10;9;27; B;10
901544;01.01.2017; Purchase;" Charger Type 1; Samsung";10;6;18; B;10
901545;01.01.2017; Purchase;" Mouse Type 1; HP";10;5;25; B;10
901546;01.01.2017; Purchase;" Monitor Type 4; Dell";10;170;680; B;10
901547;01.01.2017; Purchase;" Phone Type 10; Huawei";10;324;324; C;10
901548;01.01.2017; Purchase;" Phone Type 11; Huawei";10;362;724; C;10
901549;01.01.2017; Purchase;" Laptop Type 6; HP";10;817;1634; C;10
901550;01.01.2017; Purchase;" Hard Drive Type 6; Huawei";10;68;136; C;10
901551;01.01.2017; Purchase;" Laptop Type 1; HP";10;749;2247; C;10
901552;01.01.2017; Purchase;" Microphone Type 1; Dell";10;32;160; A;10
901553;01.01.2017; Purchase;" Keyboard Type 1; HP";10;44;44; A;10
901554;01.01.2017; Purchase;" Speakers Type 7; HP";10;25;50; B;10
901555;01.01.2017; Purchase;" Mouse Type 1; Dell";10;5;15; B;10
901556;01.01.2017; Purchase;" Mouse Type 1; Samsung";10;5;20; B;10
901557;01.01.2017; Purchase;" Mouse Type 6; Dell";10;19;76; B;10
901558;01.01.2017; Purchase;" Phone Type 1; Samsung";10;200;400; B;10
901559;01.01.2017; Purchase;" Tablet Type 1; Samsung";10;429;858; B;10
901560;01.01.2017; Purchase;" Hard Drive Type 2; Samsung";10;38;190; B;10
901561;01.01.2017; Purchase;" Keyboard Type 3; HP";10;16;48; B;10
901562;01.01.2017; Purchase;" Tablet Type 5; Huawei";10;148;740; B;10
901563;01.01.2017; Purchase;" Desktop Type 4; Huawei";10;360;1080; B;10
901564;01.01.2017; Purchase;" Headphones Type 3; Dell";2;45;90; B;10
901565;01.01.2017; Purchase;" Keyboard Type 2; Samsung";10;13;65; B;10
901566;01.01.2017; Purchase;" Microphone Type 1; HP";10;27;108; C;10
901567;01.01.2017; Purchase;" Mouse Type 5; HP";10;13;52; C;10
901568;01.01.2017; Purchase;" Desktop Type 9; Huawei";10;463;2315; C;10
901569;01.01.2017; Purchase;" Desktop Type 8; HP";1;399;1995; C;10
901570;01.01.2017; Purchase;" Hard Drive Type 1; Huawei";4;35;140; C;10
901571;01.01.2017; Purchase;" Hard Drive Type 6; HP";10;68;68; C;10
901572;01.01.2017; Purchase;" Memory Type 4; Dell";10;63;252; C;10
901573;01.01.2017; Purchase;" Laptop Type 6; Samsung";10;789;1578; A;10
901574;01.01.2017; Purchase;" Laptop Type 5; HP";10;913;1826; A;10
901575;01.01.2017; Purchase;" Desktop Type 1; Huawei";10;423;1692; A;10
901576;01.01.2017; Purchase;" Charger Type 2; HP";10;9;18; A;10
901577;01.01.2017; Purchase;" Hard Drive Type 2; Huawei";1;33;99; A;10
901578;01.01.2017; Purchase;" Desktop Type 6; Samsung";10;272;544; B;10
901579;01.01.2017; Purchase;" Phone Type 2; Samsung";2;208;624; B;10
901580;01.01.2017; Purchase;" Desktop Type 4; Dell";10;341;682; B;10
901581;01.01.2017; Purchase;" Smart Watch Type 1; Samsung";10;224;448; B;10
901582;01.01.2017; Purchase;" Headphones Type 6; Huawei";10;45;45; B;10
901583;01.01.2017; Purchase;" Memory Type 1; Dell";10;47;141; B;10
901584;01.01.2017; Purchase;" Phone Type 3; Huawei";10;336;1008; B;10
901585;01.01.2017; Purchase;" Speakers Type 6; HP";10;17;68; B;10
901586;01.01.2017; Purchase;" Memory Type 1; Samsung";10;40;200; B;10
901587;01.01.2017; Purchase;" Monitor Type 1; Samsung";10;103;515; B;10
901588;01.01.2017; Purchase;" Phone Type 9; Samsung";10;340;1700; B;10
901589;01.01.2017; Purchase;" Phone Type 2; HP";10;278;1112; B;10
901590;01.01.2017; Purchase;" Keyboard Type 4; Dell";10;15;45; B;10
901591;01.01.2017; Purchase;" Speakers Type 7; Dell";10;25;50; B;10
901592;01.01.2017; Purchase;" Phone Type 7; Huawei";10;391;391; B;10
901593;01.01.2017; Purchase;" Phone Type 1; HP";10;195;390; B;10
901594;01.01.2017; Purchase;" Phone Type 4; Samsung";10;461;1844; B;10
901595;01.01.2017; Purchase;" Phone Type 10; Dell";10;237;237; B;10
901596;01.01.2017; Purchase;" Desktop Type 11; Huawei";5;372;1860; B;10
901597;01.01.2017; Purchase;" Phone Type 5; Dell";10;370;1850; B;10
901598;01.01.2017; Purchase;" Phone Type 8; Huawei";10;241;1205; B;10
901599;01.01.2017; Purchase;" Microphone Type 2; Samsung";3;24;72; B;10
901600;01.01.2017; Purchase;" Microphone Type 3; Huawei";10;43;215; B;10
901601;01.01.2017; Purchase;" Phone Type 1; Dell";10;213;639; B;10
901602;01.01.2017; Purchase;" Phone Type 11; Samsung";10;355;710; B;10
901603;01.01.2017; Purchase;" Monitor Type 4; Huawei";10;151;604; B;10
901604;01.01.2017; Purchase;" Hard Drive Type 8; Samsung";10;92;184; B;10
901605;01.01.2017; Purchase;" Hard Drive Type 3; Huawei";10;48;240; B;10
901606;01.01.2017; Purchase;" Microphone Type 2; Dell";10;20;100; C;10
901607;01.01.2017; Purchase;" Phone Type 1; Huawei";10;253;759; C;10
901608;01.01.2017; Purchase;" Headphones Type 4; Dell";5;20;100; C;10
901609;01.01.2017; Purchase;" Monitor Type 2; HP";10;105;210; C;10
901610;01.01.2017; Purchase;" Phone Type 4; Dell";10;340;680; C;10
901611;01.01.2017; Purchase;" Desktop Type 11; Dell";10;281;843; C;10
901612;01.01.2017; Purchase;" Desktop Type 12; HP";10;235;940; C;10
901613;01.01.2017; Purchase;" Desktop Type 12; Samsung";10;247;988; C;10
901614;01.01.2017; Purchase;" Headphones Type 1; Dell";10;51;255; C;10
901615;01.01.2017; Purchase;" Smart Watch Type 2; HP";1;120;600; C;10
901616;01.01.2017; Purchase;" Hard Drive Type 3; Dell";10;54;162; C;10
901617;01.01.2017; Purchase;" Charger Type 2; Huawei";10;10;10; C;10
901618;01.01.2017; Purchase;" Desktop Type 10; HP";10;335;335; C;10
901619;01.01.2017; Purchase;" Mouse Type 7; Huawei";10;8;8; C;10
901620;01.01.2017; Purchase;" Charger Type 1; HP";10;7;14; C;10
901621;01.01.2017; Purchase;" Keyboard Type 1; Dell";2;44;88; C;10
901622;01.01.2017; Purchase;" Monitor Type 1; HP";10;94;376; A;10
901623;01.01.2017; Purchase;" Tablet Type 5; Dell";2;132;660; A;10
901624;01.01.2017; Purchase;" Headphones Type 6; Dell";10;40;200; A;10
901625;01.01.2017; Purchase;" Desktop Type 4; Samsung";10;338;1014; A;10
901626;01.01.2017; Purchase;" Memory Type 4; Samsung";10;53;212; A;10
901627;01.01.2017; Purchase;" Phone Type 2; Dell";5;266;1330; A;10
901628;01.01.2017; Purchase;" Tablet Type 1; Dell";10;330;330; A;10
901629;01.01.2017; Purchase;" Mouse Type 3; Samsung";10;11;44; A;10
901630;01.01.2017; Purchase;" Desktop Type 8; Samsung";10;421;1263; A;10
901631;01.01.2017; Purchase;" Phone Type 8; Samsung";1;253;253; B;10
901632;01.01.2017; Purchase;" Desktop Type 6; HP";10;348;1392; B;10
901633;01.01.2017; Purchase;" Headphones Type 3; Samsung";10;35;35; B;10
901634;01.01.2017; Purchase;" Mouse Type 6; Huawei";10;16;48; B;10
901635;01.01.2017; Purchase;" Tablet Type 6; Huawei";10;168;168; B;10
901636;01.01.2017; Purchase;" Laptop Type 6; Dell";10;1024;3072; B;10
901637;01.01.2017; Purchase;" Phone Type 8; Dell";10;316;1580; B;10
901638;01.01.2017; Purchase;" Speakers Type 3; HP";10;72;288; B;10
901639;01.01.2017; Purchase;" Hard Drive Type 3; Samsung";10;48;144; B;10
